role,source_split,profile,level,pair_id,condition,space,metric,value
secondary,validation,continuous,120,4,attack_random_continuous,2048,B5_initial_FNR,0.0
secondary,validation,continuous,120,4,attack_random_continuous,2048,B5_initial_J,0.0
secondary,validation,continuous,120,4,attack_random_continuous,2048,B5_locked_attack_alert,1.0
secondary,validation,continuous,120,4,attack_random_continuous,2048,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,4,attack_random_continuous,2048,B5_locked_FNR,0.0
secondary,validation,continuous,120,4,attack_random_continuous,2048,B5_locked_J,0.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,entropy_AP,0.49894855236099633
secondary,validation,continuous,120,4,attack_random_continuous,65536,unique_ratio_AP,0.5113409354590356
secondary,validation,continuous,120,4,attack_random_continuous,65536,B2_attack_alert,1.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B2_benign_trigger,1.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B2_FNR,0.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B2_J,0.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_initial_attack_alert,1.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_initial_benign_trigger,1.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_initial_FNR,0.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_initial_J,0.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_locked_attack_alert,1.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_locked_FNR,0.0
secondary,validation,continuous,120,4,attack_random_continuous,65536,B5_locked_J,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,entropy_AP,0.6199384852686479
primary,validation,continuous,120,4,attack_sweep_continuous,2048,unique_ratio_AP,0.8421946573628301
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B2_attack_alert,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B2_benign_trigger,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B2_FNR,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B2_J,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_initial_attack_alert,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_initial_benign_trigger,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_initial_FNR,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_initial_J,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_locked_attack_alert,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_locked_benign_trigger,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_locked_FNR,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,2048,B5_locked_J,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,entropy_AP,0.5077384833141302
primary,validation,continuous,120,4,attack_sweep_continuous,65536,unique_ratio_AP,0.5357142857142857
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B2_attack_alert,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B2_benign_trigger,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B2_FNR,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B2_J,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_initial_attack_alert,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_initial_benign_trigger,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_initial_FNR,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_initial_J,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_locked_attack_alert,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_locked_benign_trigger,1.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_locked_FNR,0.0
primary,validation,continuous,120,4,attack_sweep_continuous,65536,B5_locked_J,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,entropy_AP,0.30904509909563416
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,unique_ratio_AP,0.31023474573037785
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B2_attack_alert,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B2_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B2_FNR,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B2_J,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_initial_attack_alert,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_initial_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_initial_FNR,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_initial_J,-1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_locked_attack_alert,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_locked_FNR,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,2048,B5_locked_J,-1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,entropy_AP,0.3091190477745958
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,unique_ratio_AP,0.310024685865785
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B2_attack_alert,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B2_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B2_FNR,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B2_J,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_initial_attack_alert,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_initial_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_initial_FNR,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_initial_J,-1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_locked_attack_alert,0.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_locked_FNR,1.0
secondary,validation,continuous,120,5,attack_dup_sweep_continuous,65536,B5_locked_J,-1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,entropy_AP,0.3091672201631746
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,unique_ratio_AP,0.3092558728679508
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B2_attack_alert,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B2_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B2_FNR,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B2_J,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_initial_attack_alert,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_initial_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_initial_FNR,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_initial_J,-1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_locked_attack_alert,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_locked_FNR,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,2048,B5_locked_J,-1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,entropy_AP,0.30918999270279307
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,unique_ratio_AP,0.3092532633926507
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B2_attack_alert,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B2_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B2_FNR,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B2_J,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_initial_attack_alert,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_initial_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_initial_FNR,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_initial_J,-1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_locked_attack_alert,0.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_locked_FNR,1.0
secondary,validation,continuous,120,5,attack_fixed_continuous,65536,B5_locked_J,-1.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,entropy_AP,0.49208562340871176
secondary,validation,continuous,120,5,attack_random_continuous,2048,unique_ratio_AP,0.485190907218249
secondary,validation,continuous,120,5,attack_random_continuous,2048,B2_attack_alert,1.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B2_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B2_FNR,0.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B2_J,0.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_initial_attack_alert,1.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_initial_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_initial_FNR,0.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_initial_J,0.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_locked_attack_alert,1.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_locked_FNR,0.0
secondary,validation,continuous,120,5,attack_random_continuous,2048,B5_locked_J,0.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,entropy_AP,0.49363565364240614
secondary,validation,continuous,120,5,attack_random_continuous,65536,unique_ratio_AP,0.4668638694929733
secondary,validation,continuous,120,5,attack_random_continuous,65536,B2_attack_alert,1.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B2_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B2_FNR,0.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B2_J,0.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_initial_attack_alert,1.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_initial_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_initial_FNR,0.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_initial_J,0.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_locked_attack_alert,1.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_locked_benign_trigger,1.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_locked_FNR,0.0
secondary,validation,continuous,120,5,attack_random_continuous,65536,B5_locked_J,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,entropy_AP,0.6078702782681819
primary,validation,continuous,120,5,attack_sweep_continuous,2048,unique_ratio_AP,0.8372263095272333
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B2_attack_alert,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B2_benign_trigger,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B2_FNR,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B2_J,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_initial_attack_alert,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_initial_benign_trigger,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_initial_FNR,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_initial_J,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_locked_attack_alert,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_locked_benign_trigger,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_locked_FNR,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,2048,B5_locked_J,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,entropy_AP,0.49746069146222605
primary,validation,continuous,120,5,attack_sweep_continuous,65536,unique_ratio_AP,0.4834084570338737
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B2_attack_alert,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B2_benign_trigger,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B2_FNR,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B2_J,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_initial_attack_alert,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_initial_benign_trigger,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_initial_FNR,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_initial_J,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_locked_attack_alert,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_locked_benign_trigger,1.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_locked_FNR,0.0
primary,validation,continuous,120,5,attack_sweep_continuous,65536,B5_locked_J,0.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,entropy_AP,0.30864644667981733
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,unique_ratio_AP,0.3095210057653571
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B2_attack_alert,1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B2_benign_trigger,1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B2_FNR,0.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B2_J,0.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_initial_attack_alert,0.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_initial_benign_trigger,1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_initial_FNR,1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_initial_J,-1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_locked_attack_alert,0.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_locked_benign_trigger,1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_locked_FNR,1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,2048,B5_locked_J,-1.0
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,65536,entropy_AP,0.3088386408157007
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,65536,unique_ratio_AP,0.3093451465040642
secondary,validation,continuous,200,5,attack_dup_sweep_continuous,65536,B2_attack_alert,1.0
